,lat,lon,00:00Z 27-Apr-2024,00:00Z 28-Apr-2024,00:00Z 29-Apr-2024,00:00Z 30-Apr-2024,00:00Z 01-May-2024,00:00Z 02-May-2024,00:00Z 03-May-2024,00:00Z 04-May-2024,00:00Z 05-May-2024
7583,9.208542,97.94698,5.74,2.33,0.51,7.56,0.17,0.0,0.89,5.5,45.38
7584,9.208542,98.03012,0.2,0.59,0.5,3.58,0.1,0.0,0.0,4.81,17.74
7585,9.208542,98.11325,0.04,2.1,1.05,2.54,1.85,0.0,0.04,14.6,22.41
7586,9.208542,98.19639,6.47,1.38,4.42,1.7,0.19,0.25,0.51,21.08,17.1
7587,9.208542,98.279526,9.07,7.54,3.61,0.32,0.02,0.01,0.46,4.58,16.11
7588,9.208542,98.36266,10.56,1.09,2.75,5.29,0.1,0.03,0.04,11.91,17.57
7589,9.208542,98.4458,8.68,15.56,22.03,0.2,0.02,0.31,0.61,19.68,7.63
7590,9.208542,98.52893,12.25,21.8,11.75,0.01,0.01,5.31,0.81,15.38,15.54
7591,9.208542,98.612076,93.05,5.04,3.23,0.62,0.01,1.01,1.03,6.36,4.96
7592,9.208542,98.695206,58.78,23.78,4.75,18.92,0.71,8.69,5.61,12.44,7.36
7593,9.208542,98.77834,7.03,12.14,10.8,18.96,1.9,5.07,0.39,2.21,1.18
7594,9.208542,98.86148,0.47,3.65,23.63,10.36,0.87,4.29,0.0,1.74,2.84
7595,9.208542,98.94461,0.13,14.01,22.16,5.15,0.07,0.12,0.09,4.11,0.13
7596,9.208542,99.027756,0.72,9.61,14.29,7.51,0.0,2.87,8.09,10.36,0.84
7597,9.208542,99.110886,20.24,1.62,3.46,7.4,1.17,3.4,2.89,8.81,17.45
7598,9.208542,99.19402,6.89,0.54,1.04,54.21,4.5,0.0,7.77,13.59,40.31
7599,9.208542,99.27716,2.86,0.79,14.08,36.82,1.84,0.19,0.19,18.07,74.87
7600,9.208542,99.36029,0.01,0.29,0.32,13.01,0.01,0.05,0.01,4.46,76.02
7601,9.208542,99.443436,0.0,3.28,0.07,2.04,0.0,0.28,0.0,2.27,38.07
7602,9.208542,99.526566,0.0,0.0,2.72,0.26,0.01,0.0,0.56,8.52,6.61
7603,9.208542,99.6097,0.06,0.0,1.22,0.0,0.01,0.0,11.3,16.38,9.19
7604,9.208542,99.69284,6.95,1.32,0.4,0.07,0.52,0.0,13.48,58.03,2.69
7605,9.208542,99.77597,1.73,0.0,0.09,4.04,2.44,0.0,37.94,15.78,7.16
7606,9.208542,99.8591,0.82,0.0,0.32,0.11,0.01,0.01,7.3,1.34,2.96
7607,9.208542,99.942245,0.64,0.08,1.33,0.0,0.0,0.0,0.93,23.56,6.01
7608,9.208542,100.02538,0.11,0.08,0.32,0.0,0.0,2.47,0.16,21.08,11.12
7609,9.208542,100.10852,0.06,0.13,0.11,0.0,0.94,20.63,4.06,8.18,0.99
7610,9.208542,100.19165,0.01,0.01,0.04,0.0,2.91,3.48,0.96,0.81,0.06
7611,9.208542,100.27478,1.14,0.22,0.02,0.0,56.1,2.02,0.0,0.56,4.33
7612,9.208542,100.357925,0.02,0.04,0.03,0.66,1.02,4.4,0.0,0.16,7.8
7613,9.208542,100.44106,0.09,0.0,0.01,0.01,0.2,13.08,0.78,0.13,19.27
7614,9.208542,100.5242,0.12,0.36,0.03,0.19,0.24,44.88,0.15,0.14,10.24
7615,9.208542,100.60733,0.0,0.49,0.65,0.17,0.22,40.0,0.0,0.05,5.35
7616,9.208542,100.69046,0.0,0.01,6.63,0.0,0.03,8.71,0.27,0.02,0.6
7617,9.208542,100.773605,0.0,0.0,1.18,0.46,0.14,0.28,0.2,0.0,0.04
7618,9.208542,100.85674,0.15,0.0,0.11,0.28,0.31,0.02,0.09,0.0,0.04
7619,9.208542,100.93988,0.38,0.11,0.25,0.44,0.02,0.09,0.79,0.0,0.05
7620,9.208542,101.02302,0.0,0.0,0.0,1.14,0.0,0.0,0.07,0.05,0.36
7621,9.208542,101.10615,0.0,0.0,0.0,0.07,0.0,6.12,0.06,0.37,1.12
7622,9.208542,101.189285,0.0,0.0,0.21,0.17,0.15,6.57,0.04,0.14,1.91
7623,9.208542,101.27242,0.07,0.0,0.1,0.07,0.33,0.53,2.37,0.35,25.62
7624,9.208542,101.35556,0.01,0.0,0.26,0.08,0.37,0.01,0.2,0.67,22.63
7625,9.208542,101.4387,0.0,0.0,0.04,0.06,0.82,0.01,0.0,1.28,36.8
7626,9.208542,101.52183,0.02,0.01,0.2,0.66,0.0,1.21,0.02,2.26,13.5
7627,9.208542,101.604965,0.52,0.19,0.0,0.23,0.08,1.14,0.04,22.86,8.15
7628,9.208542,101.6881,0.31,0.04,0.01,0.02,0.2,0.29,0.01,3.67,17.61
7629,9.208542,101.77124,0.01,0.02,1.57,0.0,0.21,0.02,0.11,7.55,4.48
7630,9.208542,101.85438,0.03,0.22,0.02,0.37,0.09,0.02,2.37,7.17,3.57
7631,9.208542,101.93751,0.01,1.12,0.02,0.01,0.41,5.44,1.36,1.17,5.64
7632,9.208542,102.020645,0.05,4.62,0.27,0.17,1.52,0.01,0.13,8.74,0.62
7633,9.208542,102.10378,0.0,4.63,0.04,0.48,1.94,0.55,0.0,0.25,0.01
7634,9.208542,102.18692,0.0,0.91,0.01,0.1,0.81,0.29,0.58,0.0,0.01
7635,9.208542,102.27006,0.0,0.08,0.1,1.12,0.24,1.79,0.39,0.0,0.07
7636,9.208542,102.35319,0.08,0.21,0.0,0.41,1.0,0.02,0.51,0.0,0.03
7637,9.208542,102.436325,0.03,0.99,0.02,0.11,0.7,0.62,0.77,0.63,0.84
7638,9.208542,102.51946,0.17,0.46,0.01,0.0,0.2,0.32,0.63,0.42,0.89
7639,9.208542,102.6026,0.27,0.03,0.01,0.04,0.25,0.14,0.62,0.04,0.76
7640,9.208542,102.68574,0.43,0.19,0.01,0.01,1.4,0.0,0.18,0.0,1.03
7641,9.208542,102.76887,0.05,0.0,1.03,0.06,1.38,0.0,0.0,0.05,4.48
7642,9.208542,102.852005,0.11,0.08,9.34,0.01,0.52,0.43,0.01,5.23,0.18
7643,9.208542,102.93514,0.01,0.05,0.17,0.0,0.66,5.15,0.03,10.08,0.05
7644,9.208542,103.01828,0.0,0.02,0.0,0.0,0.01,3.64,0.0,2.28,0.79
7645,9.208542,103.10142,0.0,0.01,0.0,0.0,0.05,3.69,0.08,1.02,0.48
7646,9.208542,103.18455,0.0,0.26,0.0,0.0,0.15,2.7,0.01,1.91,0.31
7647,9.208542,103.267685,0.0,0.26,0.03,0.12,0.06,0.31,0.52,6.71,0.41
7648,9.208542,103.35082,0.21,0.03,0.71,0.0,0.55,3.88,0.13,0.98,0.05
7649,9.208542,103.43396,0.0,0.08,0.05,0.0,3.54,8.22,0.07,0.47,0.69
7650,9.208542,103.5171,0.03,0.0,1.36,0.0,12.83,0.75,0.06,0.08,0.73
7651,9.208542,103.60023,0.01,0.11,0.04,0.07,3.9,0.11,0.0,0.02,2.49
7652,9.208542,103.683365,0.0,0.0,5.21,0.0,1.75,0.01,0.03,0.24,1.2
7653,9.208542,103.7665,0.24,0.08,0.09,0.02,0.13,0.04,0.02,0.34,1.74
7654,9.208542,103.84964,0.0,0.0,0.0,0.07,0.01,1.0,0.15,0.5,1.0
7655,9.208542,103.93278,0.08,0.0,0.08,0.0,0.01,0.03,0.56,2.44,2.95
7656,9.208542,104.01591,0.0,0.09,0.0,0.24,0.16,0.02,0.9,4.74,1.05
7657,9.208542,104.099045,0.12,0.3,0.24,1.01,0.95,0.1,3.67,4.21,4.74
7658,9.208542,104.18218,0.1,0.0,0.02,0.02,0.23,0.03,5.29,13.52,4.74
7659,9.208542,104.26532,1.66,0.0,0.34,0.0,0.12,0.48,6.03,3.1,3.17
7660,9.208542,104.34846,1.5,0.12,0.01,0.0,0.17,0.99,2.09,3.02,5.31
7661,9.208542,104.43159,2.77,1.61,0.11,0.0,0.27,0.15,3.34,5.76,4.78
7662,9.208542,104.514725,4.14,3.28,0.02,0.0,0.18,0.03,1.37,14.52,11.78
7663,9.208542,104.59786,10.03,14.52,0.1,0.0,0.0,0.0,1.13,7.87,19.85
7664,9.208542,104.681,8.38,47.53,0.03,0.25,0.03,0.08,1.13,4.77,9.68
7665,9.208542,104.76414,17.29,45.97,0.54,0.02,0.13,0.12,5.25,2.6,1.23
7666,9.208542,104.847275,36.87,30.44,1.78,0.0,0.39,2.37,0.97,4.84,3.86
7667,9.208542,104.930405,10.74,17.94,0.92,0.01,0.33,7.67,28.92,2.78,2.6
7668,9.208542,105.01354,8.37,22.16,0.2,0.09,0.76,15.1,8.98,10.81,0.19
7669,9.208542,105.09668,20.05,28.5,3.36,1.21,7.67,10.06,16.73,66.91,2.73
7670,9.208542,105.17982,10.42,14.75,11.14,12.57,0.44,4.39,17.43,104.31,8.91
7671,9.208542,105.262955,1.05,19.41,20.36,0.79,5.36,1.27,23.13,37.92,11.52
7672,9.208542,105.346085,0.5,6.76,2.27,0.38,26.53,26.44,9.92,6.21,13.52
7673,9.208542,105.42922,0.18,5.63,1.22,11.87,21.97,21.24,3.01,4.57,29.28
7674,9.208542,105.51236,0.18,2.91,9.45,9.35,0.63,5.18,5.21,10.89,16.54
7675,9.208542,105.5955,3.37,9.75,17.91,0.36,0.16,24.07,4.18,2.03,7.57
7676,9.208542,105.678635,40.45,11.9,2.81,0.0,8.65,37.08,11.6,7.87,1.58
7677,9.208542,105.761765,21.14,19.28,16.56,0.48,4.98,13.12,27.86,24.76,4.86
7678,9.208542,105.8449,19.33,5.06,8.1,2.23,21.26,6.73,30.66,53.17,30.03
7679,9.208542,105.92804,15.65,1.85,0.7,0.84,1.88,0.37,65.65,85.58,28.1
7680,9.290588,96.03485,0.0,0.03,6.61,0.01,0.62,0.08,27.49,16.69,10.16
7681,9.290588,96.11799,0.01,0.02,10.73,2.72,0.31,0.03,4.33,14.95,6.49
7682,9.290588,96.201126,0.8,0.25,0.43,0.2,0.26,0.33,0.45,41.07,8.97
7683,9.290588,96.28426,0.2,0.0,0.5,0.0,0.17,0.01,2.28,54.13,21.36
7684,9.290588,96.36739,0.74,0.0,0.89,0.0,0.55,0.55,2.19,5.56,22.38
7685,9.290588,96.45053,0.58,0.32,4.04,2.61,0.13,0.21,0.4,10.19,19.71
7686,9.290588,96.53367,0.01,0.3,0.74,0.26,0.1,0.11,1.67,11.32,51.26
7687,9.290588,96.616806,1.54,0.0,0.06,0.01,0.1,0.04,4.67,22.62,62.14
7688,9.290588,96.69994,1.05,0.06,14.8,0.06,0.01,0.22,0.08,10.58,17.78
7689,9.290588,96.78308,0.05,0.0,0.02,0.01,0.12,0.12,0.02,10.95,23.71
7690,9.290588,96.86621,0.25,0.05,0.62,0.12,0.1,0.02,0.01,17.3,32.79
7691,9.290588,96.94935,0.32,0.38,0.3,0.06,0.37,0.05,5.87,14.61,102.35
7692,9.290588,97.032486,0.96,0.22,0.23,0.0,0.09,0.53,7.24,6.34,82.03
7693,9.290588,97.11562,1.86,1.09,0.7,2.12,0.07,0.88,1.7,8.13,75.17
7694,9.290588,97.19876,2.06,1.56,0.09,0.57,0.13,2.02,22.5,15.71,112.66
7695,9.290588,97.28189,0.03,1.69,0.12,0.24,0.03,0.33,1.82,16.86,57.19
7696,9.290588,97.36503,0.38,0.13,1.03,0.35,0.0,0.01,0.08,33.03,21.0
7697,9.290588,97.448166,1.6,2.09,0.32,0.38,0.17,0.04,0.29,33.8,7.93
7698,9.290588,97.5313,1.91,6.95,0.33,1.59,0.19,0.07,1.33,17.22,32.45
7699,9.290588,97.61444,4.22,0.98,0.03,2.6,0.24,0.21,0.56,28.65,54.96
7700,9.290588,97.69757,1.75,0.52,0.04,39.16,0.81,0.12,0.21,29.98,55.03
7701,9.290588,97.78071,1.72,3.94,0.13,19.43,0.9,0.28,0.23,15.29,30.95
7702,9.290588,97.863846,6.6,2.44,1.04,0.48,0.23,0.01,1.8,7.08,33.18
7703,9.290588,97.94698,3.48,4.04,11.83,0.05,0.23,0.0,1.28,1.18,56.26
7704,9.290588,98.03012,2.33,1.21,0.74,1.03,0.65,0.01,0.58,4.44,60.37
7705,9.290588,98.11325,0.03,2.96,2.31,1.27,2.03,0.1,1.5,17.44,60.22
7706,9.290588,98.19639,0.28,3.9,4.87,0.01,0.28,4.9,7.73,3.13,49.05
7707,9.290588,98.279526,12.23,2.83,5.26,0.04,0.01,0.48,4.53,8.71,35.67
7708,9.290588,98.36266,22.48,2.11,3.63,0.2,0.09,0.34,11.63,40.64,19.3
7709,9.290588,98.4458,75.31,2.14,6.3,0.17,0.64,1.85,2.93,44.95,18.67
7710,9.290588,98.52893,22.28,3.05,9.81,0.24,0.3,0.35,5.24,17.04,28.3
7711,9.290588,98.612076,30.16,11.52,0.6,2.17,0.35,0.74,36.63,6.73,4.45
7712,9.290588,98.695206,35.88,17.39,1.89,11.8,0.44,0.4,1.73,3.52,1.47
7713,9.290588,98.77834,6.51,11.7,23.26,26.23,10.54,6.71,4.83,13.23,8.31
7714,9.290588,98.86148,1.58,0.25,3.18,0.43,15.9,0.16,0.68,3.43,7.06
7715,9.290588,98.94461,0.0,18.07,22.16,0.05,0.45,0.34,1.56,10.04,0.02
7716,9.290588,99.027756,0.06,5.65,37.85,0.14,0.01,0.02,0.29,6.04,0.04
7717,9.290588,99.110886,0.86,3.62,6.24,12.95,0.66,3.82,5.08,16.55,11.76
7718,9.290588,99.19402,0.15,0.01,0.22,20.77,0.35,0.09,61.71,14.85,59.79
7719,9.290588,99.27716,0.0,0.02,0.67,4.89,0.01,0.0,4.45,36.8,29.96
7720,9.290588,99.36029,0.0,0.0,0.05,46.09,0.0,0.01,0.0,10.01,5.78
7721,9.290588,99.443436,0.0,0.0,0.01,9.23,0.0,0.93,0.04,22.58,5.27
7722,9.290588,99.526566,0.0,0.0,0.0,0.33,0.0,0.27,0.02,36.17,6.08
7723,9.290588,99.6097,0.16,0.0,0.99,0.05,0.0,0.04,1.39,22.33,0.73
7724,9.290588,99.69284,0.35,0.0,0.34,0.01,0.0,0.14,0.33,12.45,9.73
7725,9.290588,99.77597,12.19,0.0,0.0,0.44,0.01,0.04,19.98,14.58,27.91
7726,9.290588,99.8591,5.62,0.0,0.08,0.01,0.03,0.1,15.73,11.56,40.13
7727,9.290588,99.942245,0.46,1.33,5.88,0.01,8.26,0.12,24.61,52.97,12.17
7728,9.290588,100.02538,0.09,0.02,0.03,1.12,0.04,0.28,0.7,25.09,1.81
7729,9.290588,100.10852,0.66,0.15,0.0,2.01,0.2,6.14,0.42,11.58,0.27
7730,9.290588,100.19165,0.0,0.01,0.0,0.17,19.33,14.34,1.26,0.46,0.32
7731,9.290588,100.27478,0.22,0.0,0.0,0.0,27.62,1.04,1.17,0.77,0.12
7732,9.290588,100.357925,0.1,0.13,0.0,0.07,0.89,1.78,0.14,0.04,0.26
7733,9.290588,100.44106,0.0,0.05,0.0,0.29,1.47,1.63,0.05,0.02,0.27
7734,9.290588,100.5242,0.15,0.05,0.01,0.96,0.31,30.59,0.03,0.0,0.27
7735,9.290588,100.60733,0.0,0.79,0.75,0.01,0.0,25.67,0.16,0.0,0.28
7736,9.290588,100.69046,0.09,0.12,0.23,0.0,0.14,11.34,0.49,0.0,0.13
7737,9.290588,100.773605,0.1,0.18,1.55,0.02,0.07,3.31,5.22,0.0,0.01
7738,9.290588,100.85674,0.02,0.0,0.08,0.01,0.26,1.93,0.14,0.5,0.08
7739,9.290588,100.93988,0.04,0.0,0.0,0.56,0.0,0.12,0.06,0.2,1.01
7740,9.290588,101.02302,0.0,0.0,0.03,0.32,0.0,0.0,0.25,0.14,1.37
7741,9.290588,101.10615,0.0,0.0,0.0,0.15,0.0,0.57,0.09,0.43,5.79
7742,9.290588,101.189285,0.0,0.0,0.06,0.0,0.0,0.28,0.25,0.44,7.56
7743,9.290588,101.27242,0.01,0.0,0.02,0.04,0.03,0.25,0.17,0.44,18.25
7744,9.290588,101.35556,0.0,0.0,0.01,0.0,0.04,0.0,0.21,0.87,9.61
7745,9.290588,101.4387,0.14,0.0,0.05,0.84,0.0,0.0,0.24,0.25,13.4
7746,9.290588,101.52183,0.13,0.45,0.12,0.55,0.21,0.05,0.0,0.04,4.65
7747,9.290588,101.604965,0.17,0.65,0.06,0.95,0.0,0.02,0.18,0.5,6.48
7748,9.290588,101.6881,0.0,0.41,0.12,0.02,0.08,0.0,0.15,0.15,16.79
7749,9.290588,101.77124,0.05,0.18,0.13,0.16,0.42,0.02,0.04,1.16,20.99
7750,9.290588,101.85438,0.0,0.17,0.0,0.19,0.57,0.34,4.54,4.45,4.73
7751,9.290588,101.93751,0.12,0.22,0.12,0.96,0.33,0.39,0.9,0.42,3.88
7752,9.290588,102.020645,0.08,1.04,0.0,0.5,0.03,0.43,3.0,0.09,3.31
7753,9.290588,102.10378,0.0,2.05,0.39,0.17,0.25,0.29,0.17,0.11,1.22
7754,9.290588,102.18692,0.03,0.43,0.0,3.41,0.68,0.18,0.15,0.01,1.92
7755,9.290588,102.27006,0.0,0.05,0.0,1.8,0.51,0.07,0.73,0.05,6.14
7756,9.290588,102.35319,0.01,0.51,0.04,0.23,0.12,0.25,0.56,0.37,7.09
7757,9.290588,102.436325,0.01,0.27,0.22,0.06,1.11,0.33,5.56,0.04,0.46
7758,9.290588,102.51946,0.04,0.91,0.05,0.09,0.11,0.33,0.18,0.06,1.32
7759,9.290588,102.6026,0.0,0.0,0.05,0.14,0.86,0.88,0.01,3.77,0.41
7760,9.290588,102.68574,0.0,0.08,0.1,0.0,0.96,0.06,0.0,0.31,1.69
7761,9.290588,102.76887,0.43,0.0,0.17,0.01,1.13,0.0,0.0,6.94,2.37
7762,9.290588,102.852005,0.5,0.02,0.06,0.12,0.64,0.0,0.04,1.0,1.11
7763,9.290588,102.93514,0.0,0.57,0.31,0.01,1.04,4.66,0.01,7.75,0.97
7764,9.290588,103.01828,0.0,0.11,0.0,0.06,0.35,0.3,0.06,6.58,0.6
7765,9.290588,103.10142,0.0,0.35,0.0,0.05,0.12,12.96,0.5,0.63,0.38
7766,9.290588,103.18455,0.01,0.84,0.4,0.01,0.0,3.36,0.04,18.31,1.79
7767,9.290588,103.267685,0.01,0.52,0.0,0.0,0.06,0.22,0.51,1.65,0.94
7768,9.290588,103.35082,0.12,0.27,0.01,0.25,0.18,1.42,0.47,0.04,1.53
7769,9.290588,103.43396,0.0,0.1,0.01,0.34,0.21,4.47,0.09,0.0,0.77
7770,9.290588,103.5171,0.08,0.03,0.07,0.0,2.89,3.4,0.01,0.17,0.49
7771,9.290588,103.60023,0.03,0.08,0.0,0.0,2.55,0.84,0.02,0.41,0.48
7772,9.290588,103.683365,0.01,0.01,0.13,0.0,0.52,0.33,8.52,0.38,0.68
7773,9.290588,103.7665,0.0,0.39,0.1,0.0,0.32,3.35,0.01,0.35,0.31
7774,9.290588,103.84964,0.0,0.02,0.16,0.0,0.0,13.29,0.17,0.18,0.97
7775,9.290588,103.93278,0.13,0.53,0.94,0.0,0.03,3.11,0.08,0.52,0.78
7776,9.290588,104.01591,0.45,1.09,0.61,0.0,0.19,0.28,0.05,1.73,8.03
7777,9.290588,104.099045,0.0,0.0,0.01,0.06,0.1,0.0,1.6,2.4,9.91
7778,9.290588,104.18218,0.02,0.01,0.03,0.0,0.0,0.0,2.22,1.73,1.64
7779,9.290588,104.26532,0.27,0.0,0.7,0.0,0.02,0.01,1.82,6.45,3.64
7780,9.290588,104.34846,0.06,0.1,0.02,0.17,0.0,0.63,2.12,4.82,4.02
7781,9.290588,104.43159,2.01,2.39,0.35,0.01,0.0,3.74,1.1,18.94,5.5
7782,9.290588,104.514725,0.85,0.6,0.03,0.0,0.01,1.79,2.43,22.21,6.98
7783,9.290588,104.59786,1.6,2.38,0.37,0.06,1.06,0.13,2.69,8.88,1.73
7784,9.290588,104.681,0.5,13.0,0.0,0.09,0.16,0.01,3.59,4.42,4.78
7785,9.290588,104.76414,3.77,7.28,0.01,0.06,0.22,1.33,7.1,6.88,2.17
7786,9.290588,104.847275,26.86,18.34,1.92,0.0,1.11,0.02,2.96,11.79,2.32
7787,9.290588,104.930405,13.85,44.92,1.47,0.02,0.09,27.48,6.52,4.38,2.82
7788,9.290588,105.01354,1.38,44.68,2.3,4.46,0.68,9.76,7.72,12.25,0.64
7789,9.290588,105.09668,1.1,28.05,1.72,7.27,0.9,1.91,20.14,20.9,3.48
7790,9.290588,105.17982,6.55,18.69,3.87,33.5,12.24,0.8,18.79,25.01,1.93
7791,9.290588,105.262955,3.32,9.89,4.22,1.66,10.16,10.45,22.57,57.43,19.43
7792,9.290588,105.346085,0.2,28.86,7.06,0.03,1.75,52.47,28.55,29.9,10.35
7793,9.290588,105.42922,1.37,0.57,2.97,0.02,0.58,20.08,1.21,2.07,9.35
7794,9.290588,105.51236,3.45,0.04,1.82,0.34,0.02,2.07,3.9,1.24,7.29
7795,9.290588,105.5955,12.02,2.26,2.11,0.01,1.42,21.82,16.87,0.52,3.27
7796,9.290588,105.678635,23.6,6.32,0.22,0.0,6.52,41.51,39.38,7.85,0.72
7797,9.290588,105.761765,8.79,7.51,1.28,0.32,3.37,27.2,38.27,35.53,1.41
7798,9.290588,105.8449,1.91,0.28,0.62,0.01,4.24,10.48,24.26,34.23,7.89
7799,9.290588,105.92804,4.65,1.98,0.04,0.15,1.22,0.69,51.61,91.08,10.36
7800,9.372627,96.03485,0.03,0.23,0.96,0.78,0.83,0.28,4.67,7.91,28.52
7801,9.372627,96.11799,0.4,0.36,0.87,0.13,0.25,0.6,0.55,21.77,17.93
7802,9.372627,96.201126,0.36,0.0,0.87,0.28,0.12,0.87,1.35,42.92,10.38
7803,9.372627,96.28426,0.14,0.03,0.83,0.01,0.05,0.02,2.9,6.66,16.2
7804,9.372627,96.36739,0.21,0.04,0.01,0.09,0.07,0.56,0.53,3.45,16.78
7805,9.372627,96.45053,0.51,0.61,0.05,0.09,0.57,1.97,0.58,13.03,34.16
7806,9.372627,96.53367,0.3,1.09,0.02,0.01,0.16,0.15,0.25,9.24,61.41
7807,9.372627,96.616806,0.77,0.0,0.0,0.19,0.04,3.97,0.13,9.74,26.25
7808,9.372627,96.69994,0.05,0.01,0.81,2.32,0.0,0.09,0.25,17.82,22.66
7809,9.372627,96.78308,0.23,0.23,0.08,0.22,0.0,0.2,0.04,14.26,30.0
7810,9.372627,96.86621,0.07,1.07,0.14,5.23,0.37,0.27,0.08,3.75,96.71
7811,9.372627,96.94935,0.66,0.7,0.09,0.31,1.26,0.96,4.5,8.97,77.75
7812,9.372627,97.032486,0.01,0.4,9.42,0.03,0.07,0.83,5.74,7.55,47.25
7813,9.372627,97.11562,0.18,0.82,1.0,3.22,0.07,0.34,11.59,10.88,71.22
7814,9.372627,97.19876,0.21,1.99,0.07,0.09,0.01,0.39,18.72,14.48,95.17
7815,9.372627,97.28189,0.35,0.6,0.11,0.17,0.23,0.04,1.0,13.7,58.0
7816,9.372627,97.36503,0.35,0.51,0.12,0.55,0.11,0.01,7.92,14.3,19.35
7817,9.372627,97.448166,0.09,3.53,0.03,0.05,0.34,0.01,4.1,6.78,19.99
7818,9.372627,97.5313,0.19,0.6,0.18,0.09,1.57,0.02,2.08,15.57,40.53
7819,9.372627,97.61444,0.08,0.88,0.49,6.64,0.94,0.0,0.56,36.11,50.93
7820,9.372627,97.69757,0.38,0.49,0.73,12.81,0.51,0.05,0.74,54.14,40.5
7821,9.372627,97.78071,0.43,1.21,0.23,2.35,1.12,0.67,0.13,17.94,62.98
7822,9.372627,97.863846,1.45,3.05,0.19,0.01,0.11,0.28,0.3,1.02,75.27
7823,9.372627,97.94698,2.02,1.01,0.91,0.07,0.16,0.0,0.67,8.68,71.89
7824,9.372627,98.03012,3.33,3.65,0.1,0.14,1.09,0.0,2.67,9.83,68.51
7825,9.372627,98.11325,0.41,3.3,1.0,0.18,2.83,0.88,17.6,9.74,51.93
7826,9.372627,98.19639,0.01,4.76,1.81,0.08,0.38,0.46,10.31,11.75,23.75
7827,9.372627,98.279526,5.42,4.55,4.28,0.0,0.41,0.02,6.98,60.45,24.04
7828,9.372627,98.36266,2.24,1.61,1.58,0.25,0.62,0.58,20.65,48.37,14.61
7829,9.372627,98.4458,21.92,0.96,4.52,0.04,4.08,0.12,56.76,36.28,46.28
7830,9.372627,98.52893,22.62,9.23,1.47,0.03,1.7,0.68,34.27,21.1,66.59
7831,9.372627,98.612076,42.61,1.56,4.37,3.05,10.04,1.73,46.33,9.67,22.1
7832,9.372627,98.695206,16.87,2.37,2.1,4.79,0.32,7.09,20.76,4.45,2.33
7833,9.372627,98.77834,2.31,0.08,6.48,24.06,0.9,12.47,2.28,9.8,2.15
7834,9.372627,98.86148,4.36,0.17,5.28,0.39,0.79,0.33,12.87,11.3,0.86
7835,9.372627,98.94461,0.11,0.04,6.35,3.91,0.04,0.0,0.91,35.81,0.11
7836,9.372627,99.027756,7.29,0.02,34.22,0.04,0.14,0.0,1.63,35.44,0.02
7837,9.372627,99.110886,4.44,4.02,22.26,4.53,2.23,0.01,5.12,52.88,0.19
7838,9.372627,99.19402,0.64,0.06,5.09,0.9,4.87,4.62,56.46,51.45,5.99
7839,9.372627,99.27716,0.0,7.98,3.42,0.27,0.0,0.03,29.35,17.78,1.7
7840,9.372627,99.36029,0.0,0.02,0.21,15.35,0.0,0.0,3.86,19.49,4.63
7841,9.372627,99.443436,0.0,0.0,0.03,9.54,0.0,0.03,0.19,25.05,5.94
7842,9.372627,99.526566,0.0,0.0,0.0,0.31,0.0,0.07,0.06,20.86,6.2
7843,9.372627,99.6097,0.0,0.0,0.0,0.02,0.0,0.82,2.82,5.17,19.27
7844,9.372627,99.69284,0.05,0.0,0.0,0.19,0.0,1.58,2.97,0.3,39.64
7845,9.372627,99.77597,1.69,0.0,0.02,0.02,0.0,1.3,13.27,0.46,21.27
7846,9.372627,99.8591,0.59,0.05,0.41,0.0,0.0,5.6,55.33,1.85,7.43
7847,9.372627,99.942245,0.24,2.07,5.22,0.0,0.58,5.09,13.89,2.66,0.52
7848,9.372627,100.02538,0.34,0.76,0.02,0.05,2.35,0.25,3.71,4.02,0.14
7849,9.372627,100.10852,0.17,0.0,0.0,0.21,0.1,0.18,1.0,1.76,5.1
7850,9.372627,100.19165,0.0,0.0,0.0,0.15,0.98,0.57,19.58,0.07,0.35
7851,9.372627,100.27478,0.11,0.0,0.0,1.2,4.99,0.23,56.81,1.41,0.0
7852,9.372627,100.357925,0.0,0.49,0.0,1.18,6.14,12.79,18.73,0.75,0.0
7853,9.372627,100.44106,0.01,0.37,0.06,0.49,13.14,6.15,0.9,1.48,0.0
7854,9.372627,100.5242,0.4,0.01,0.01,0.05,0.38,8.94,2.77,0.1,0.0
7855,9.372627,100.60733,0.0,0.26,0.01,0.21,0.0,1.74,0.22,0.06,0.01
7856,9.372627,100.69046,0.04,8.41,0.0,0.0,0.0,5.51,4.12,0.06,0.05
7857,9.372627,100.773605,0.2,0.03,0.0,0.01,0.18,0.25,2.96,0.1,0.56
7858,9.372627,100.85674,0.26,0.0,0.01,0.14,0.49,3.63,0.22,0.19,3.99
7859,9.372627,100.93988,0.02,0.0,0.35,1.89,0.0,0.3,0.19,0.23,5.95
7860,9.372627,101.02302,0.0,0.0,0.0,0.63,0.0,1.44,0.48,0.31,2.24
7861,9.372627,101.10615,0.0,0.0,0.0,0.16,0.0,0.66,0.06,0.42,3.76
7862,9.372627,101.189285,0.07,0.0,0.0,0.0,0.0,0.21,0.05,0.14,18.45
7863,9.372627,101.27242,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.01,18.32
7864,9.372627,101.35556,0.01,0.0,0.14,0.0,0.01,0.0,0.0,0.02,15.09
7865,9.372627,101.4387,0.04,0.0,0.0,0.03,0.21,0.0,0.0,0.0,0.8
