,lat,lon,00:00Z 04-Apr-2024,00:00Z 05-Apr-2024,00:00Z 06-Apr-2024,00:00Z 07-Apr-2024,00:00Z 08-Apr-2024,00:00Z 09-Apr-2024,00:00Z 10-Apr-2024,00:00Z 11-Apr-2024
5315,7.646057,98.94461,0.09,0.0,0.04,0.0,0.0,0.51,0.0,0.03
5316,7.646057,99.027756,9.78,0.0,0.53,0.0,0.0,0.18,0.0,0.01
5317,7.646057,99.110886,8.29,0.0,0.01,0.0,0.04,0.01,0.03,1.4
5318,7.646057,99.19402,2.98,0.0,0.0,0.01,0.05,0.0,0.04,0.0
5319,7.646057,99.27716,7.53,0.0,0.0,3.27,0.03,0.02,0.08,0.01
5320,7.646057,99.36029,6.02,0.0,0.0,0.09,0.06,0.01,0.13,0.03
5321,7.646057,99.443436,0.0,0.0,0.0,0.13,0.08,0.04,0.14,0.05
5322,7.646057,99.526566,6.98,0.0,0.0,0.12,0.01,0.0,0.05,0.13
5323,7.646057,99.6097,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.17
5324,7.646057,99.69284,0.02,0.0,0.0,0.0,0.03,0.01,0.88,0.48
5325,7.646057,99.77597,0.27,0.0,0.0,0.0,0.07,0.2,3.75,0.39
5326,7.646057,99.8591,3.47,0.0,0.0,0.0,0.0,0.0,0.28,0.28
5327,7.646057,99.942245,0.02,0.0,0.02,0.0,0.0,0.0,0.03,0.44
5328,7.646057,100.02538,0.07,0.0,0.38,0.0,0.0,0.03,0.04,0.11
5329,7.646057,100.10852,1.4,0.0,0.02,0.0,0.08,0.0,0.0,0.15
5330,7.646057,100.19165,0.91,0.0,0.11,0.0,0.02,0.0,0.02,0.04
5331,7.646057,100.27478,0.0,0.0,0.22,0.32,0.0,0.0,0.63,0.16
5332,7.646057,100.357925,0.0,0.06,0.01,0.0,0.16,0.0,0.2,0.13
5333,7.646057,100.44106,0.0,0.0,0.03,0.0,0.48,0.0,0.04,0.04
5334,7.646057,100.5242,0.26,0.01,0.61,0.47,0.04,0.0,0.0,0.0
5335,7.646057,100.60733,0.01,0.0,0.27,0.83,0.15,0.0,0.0,0.01
5336,7.646057,100.69046,0.01,0.0,0.0,1.12,0.21,0.02,0.0,0.01
5337,7.646057,100.773605,0.0,0.0,0.0,0.52,0.0,0.0,0.04,0.0
5338,7.646057,100.85674,0.01,0.0,0.01,0.2,0.05,0.01,0.08,0.01
5339,7.646057,100.93988,0.42,0.0,0.0,0.07,0.01,0.0,0.0,0.01
5340,7.646057,101.02302,0.33,0.0,0.0,0.0,0.01,0.0,0.01,0.03
5341,7.646057,101.10615,0.01,0.12,0.02,0.02,0.0,0.0,0.1,0.01
5342,7.646057,101.189285,0.0,0.03,0.08,0.0,0.0,0.23,0.0,0.02
5343,7.646057,101.27242,0.03,0.0,0.22,0.0,0.0,0.0,0.04,0.39
5344,7.646057,101.35556,0.12,0.0,0.06,0.0,0.1,0.0,0.11,0.22
5345,7.646057,101.4387,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.02
5346,7.646057,101.52183,0.0,0.0,0.08,0.0,0.0,0.05,0.04,0.02
5347,7.646057,101.604965,0.05,0.0,0.0,0.0,0.0,0.01,0.16,0.03
5348,7.646057,101.6881,0.01,0.04,0.0,0.0,0.0,0.01,0.3,0.06
5349,7.646057,101.77124,0.16,0.08,0.04,0.0,0.07,0.04,0.46,0.09
5350,7.646057,101.85438,0.0,0.0,0.0,0.0,0.25,0.07,0.23,0.12
5351,7.646057,101.93751,0.0,0.0,0.02,0.0,0.3,0.02,0.01,0.09
5352,7.646057,102.020645,0.02,0.0,0.01,0.01,0.36,0.0,0.02,0.09
5353,7.646057,102.10378,0.0,0.0,0.24,0.04,0.09,0.01,0.09,0.2
5354,7.646057,102.18692,0.03,0.08,0.0,0.04,0.05,0.02,0.0,0.21
5355,7.646057,102.27006,0.04,0.05,0.24,0.02,0.02,0.0,0.01,0.15
5356,7.646057,102.35319,0.0,0.0,0.01,0.16,0.16,0.0,0.01,0.29
5357,7.646057,102.436325,0.0,0.0,0.0,0.0,0.3,0.06,0.05,0.35
5358,7.646057,102.51946,0.0,0.08,0.0,0.0,0.1,0.04,0.17,0.23
5359,7.646057,102.6026,0.01,0.12,0.0,0.0,0.01,0.02,0.37,0.44
5360,7.646057,102.68574,0.0,0.04,0.0,0.0,0.48,0.02,0.31,0.57
5361,7.646057,102.76887,0.0,0.0,0.0,0.0,0.16,0.01,0.64,2.45
5362,7.646057,102.852005,0.0,0.0,0.0,0.0,0.0,0.01,0.27,3.17
5363,7.646057,102.93514,0.02,0.0,0.0,0.0,0.0,0.01,0.23,1.09
5364,7.646057,103.01828,0.0,0.0,0.0,0.0,0.0,0.01,0.5,0.3
5365,7.646057,103.10142,0.05,0.0,0.0,0.0,0.0,0.04,0.1,1.19
5366,7.646057,103.18455,0.03,0.0,0.0,0.0,0.0,0.01,0.03,1.47
5367,7.646057,103.267685,0.1,0.0,0.0,0.0,0.0,0.03,0.0,0.96
5368,7.646057,103.35082,0.02,0.0,0.0,0.0,0.0,0.01,0.03,0.45
5369,7.646057,103.43396,0.04,0.0,0.04,0.0,0.0,0.04,0.07,0.33
5370,7.646057,103.5171,0.01,0.0,0.14,0.0,0.0,0.05,0.33,0.15
5371,7.646057,103.60023,0.0,0.0,0.0,0.0,0.0,0.23,0.6,0.06
5372,7.646057,103.683365,0.0,0.0,0.0,0.0,0.0,0.26,0.24,2.47
5373,7.646057,103.7665,0.0,0.0,0.0,0.03,0.0,0.01,0.2,0.15
5374,7.646057,103.84964,0.12,0.0,0.0,0.13,0.0,0.05,0.37,0.4
5375,7.646057,103.93278,0.0,0.0,0.02,0.24,0.0,0.19,0.64,1.04
5376,7.646057,104.01591,0.0,0.0,0.02,0.13,0.0,0.12,0.38,0.21
5377,7.646057,104.099045,0.0,0.0,0.11,0.09,0.01,0.29,0.24,0.11
5378,7.646057,104.18218,0.02,0.0,0.0,0.1,0.0,0.18,0.21,0.13
5379,7.646057,104.26532,0.0,0.0,0.0,0.06,0.0,0.78,0.02,0.17
5380,7.646057,104.34846,0.2,0.01,0.0,0.57,0.0,1.12,0.08,0.07
5381,7.646057,104.43159,0.07,0.01,0.0,0.47,0.06,0.62,0.38,0.14
5382,7.646057,104.514725,0.0,0.05,0.0,0.42,0.06,2.05,0.32,0.47
5383,7.646057,104.59786,0.22,0.01,0.0,0.3,0.15,0.27,0.23,0.45
5384,7.646057,104.681,0.06,0.54,0.0,0.4,0.0,0.11,0.06,0.07
5385,7.646057,104.76414,1.18,0.36,0.01,0.53,0.01,0.09,0.0,0.01
5386,7.646057,104.847275,0.21,0.18,0.09,0.42,0.46,0.08,0.01,0.0
5387,7.646057,104.930405,0.97,0.01,0.33,0.47,0.19,0.05,0.03,0.0
5388,7.646057,105.01354,0.04,0.01,0.27,0.72,0.45,0.06,0.02,0.0
5389,7.646057,105.09668,0.36,0.1,0.26,0.07,0.05,0.01,0.02,0.0
5390,7.646057,105.17982,0.07,0.0,0.07,0.23,0.3,0.03,0.08,0.09
5391,7.646057,105.262955,0.28,0.02,0.0,0.42,0.04,0.02,0.2,0.28
5392,7.646057,105.346085,0.22,0.15,0.0,0.65,0.41,0.0,0.1,0.21
5393,7.646057,105.42922,0.0,0.0,0.0,0.34,0.06,0.01,0.05,0.03
5394,7.646057,105.51236,0.23,0.01,0.0,0.15,0.01,0.05,0.29,0.89
5395,7.646057,105.5955,0.19,0.04,0.0,0.37,0.2,0.05,0.66,1.68
5396,7.646057,105.678635,0.06,0.06,0.0,0.49,0.0,0.23,0.31,0.02
5397,7.646057,105.761765,0.04,0.53,0.0,0.29,0.0,0.22,0.19,0.08
5398,7.646057,105.8449,0.02,0.54,0.0,0.39,0.06,0.21,0.1,0.25
5399,7.646057,105.92804,0.19,0.7,0.06,0.24,0.62,0.04,0.17,8.48
5400,7.728454,96.03485,0.07,0.0,0.05,0.47,0.01,0.02,0.0,0.0
5401,7.728454,96.11799,9.12,0.0,0.0,0.01,0.68,0.11,0.0,0.0
5402,7.728454,96.201126,0.06,0.02,0.02,0.0,0.22,5.05,0.02,0.0
5403,7.728454,96.28426,0.03,0.0,1.39,0.0,0.18,10.56,0.0,0.0
5404,7.728454,96.36739,0.0,0.0,0.02,0.0,0.47,1.81,0.02,0.0
5405,7.728454,96.45053,0.0,0.0,0.0,0.04,0.0,1.1,0.01,0.0
5406,7.728454,96.53367,0.0,0.09,0.17,4.83,0.37,0.83,0.0,0.04
5407,7.728454,96.616806,0.01,0.0,0.29,3.77,0.28,0.1,0.0,0.37
5408,7.728454,96.69994,0.01,0.0,0.35,0.04,0.24,0.06,0.0,4.34
5409,7.728454,96.78308,0.0,0.0,0.02,0.2,1.17,0.03,0.01,2.98
5410,7.728454,96.86621,0.0,0.01,0.0,2.25,0.02,0.11,0.07,6.96
5411,7.728454,96.94935,0.13,0.0,0.0,10.39,0.31,0.03,0.11,0.85
5412,7.728454,97.032486,0.01,0.01,0.0,0.57,0.02,0.01,0.09,0.31
5413,7.728454,97.11562,0.04,0.0,0.05,0.0,0.06,0.1,0.16,1.19
5414,7.728454,97.19876,0.19,0.0,1.9,0.0,0.52,0.03,0.03,2.23
5415,7.728454,97.28189,0.01,0.0,0.36,0.01,2.64,0.01,0.01,1.54
5416,7.728454,97.36503,0.05,0.01,0.0,0.11,0.17,0.0,0.0,0.19
5417,7.728454,97.448166,0.93,0.01,0.0,0.27,0.08,0.0,0.03,0.01
5418,7.728454,97.5313,0.01,0.11,0.05,0.0,0.79,0.0,0.01,0.0
5419,7.728454,97.61444,0.0,0.0,0.02,2.69,1.3,0.05,0.0,0.0
5420,7.728454,97.69757,0.11,0.01,0.0,1.6,3.32,0.0,0.0,0.0
5421,7.728454,97.78071,0.01,0.76,0.0,2.42,1.51,0.0,0.0,0.05
5422,7.728454,97.863846,0.03,0.41,0.01,0.09,0.01,0.0,0.0,0.0
5423,7.728454,97.94698,0.45,0.75,0.0,0.04,0.05,0.0,0.0,0.0
5424,7.728454,98.03012,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0
5425,7.728454,98.11325,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5426,7.728454,98.19639,0.36,0.0,0.0,0.0,0.0,0.12,0.0,0.0
5427,7.728454,98.279526,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5428,7.728454,98.36266,0.01,0.0,0.0,0.22,0.0,0.0,0.0,0.0
5429,7.728454,98.4458,0.0,0.0,0.0,0.0,0.67,0.09,0.0,0.0
5430,7.728454,98.52893,0.13,0.0,0.0,0.03,0.65,0.0,0.0,0.0
5431,7.728454,98.612076,1.5,0.0,0.0,0.06,0.0,2.73,0.0,0.0
5432,7.728454,98.695206,0.02,0.0,0.0,0.25,0.0,1.98,0.0,0.0
5433,7.728454,98.77834,0.0,0.0,0.2,0.04,1.21,0.02,0.0,0.0
5434,7.728454,98.86148,0.0,0.0,0.2,0.04,0.24,0.11,0.01,0.0
5435,7.728454,98.94461,1.37,0.0,1.36,0.2,0.0,0.29,0.0,0.0
5436,7.728454,99.027756,16.88,0.0,0.01,0.0,0.0,0.53,0.0,0.0
5437,7.728454,99.110886,59.13,0.0,0.0,0.01,0.04,0.22,0.0,2.27
5438,7.728454,99.19402,43.9,0.0,0.0,2.99,0.04,2.64,0.02,3.75
5439,7.728454,99.27716,63.73,0.0,0.0,1.33,0.01,3.39,0.02,0.0
5440,7.728454,99.36029,6.33,0.0,0.0,3.46,0.03,0.03,0.06,0.02
5441,7.728454,99.443436,0.01,0.0,0.0,0.17,0.07,0.01,0.19,0.02
5442,7.728454,99.526566,4.35,2.17,0.0,3.26,0.03,0.0,0.33,0.04
5443,7.728454,99.6097,0.03,0.0,0.0,0.03,0.02,0.0,0.05,0.18
5444,7.728454,99.69284,0.09,0.0,0.0,0.02,0.06,0.03,0.0,0.21
5445,7.728454,99.77597,3.31,0.0,0.04,0.13,0.06,0.06,0.06,0.26
5446,7.728454,99.8591,0.65,0.0,0.06,0.08,0.01,0.05,0.0,0.17
5447,7.728454,99.942245,2.63,0.0,0.05,0.0,0.0,0.04,0.05,0.29
5448,7.728454,100.02538,0.0,0.0,0.15,0.0,0.0,0.0,0.05,0.11
5449,7.728454,100.10852,0.25,0.0,0.05,0.0,0.0,0.0,0.0,0.1
5450,7.728454,100.19165,0.01,0.0,0.5,0.01,0.0,0.0,0.0,0.09
5451,7.728454,100.27478,0.0,0.91,0.43,0.19,0.0,0.0,0.01,0.03
5452,7.728454,100.357925,0.0,0.0,0.01,0.13,0.02,0.0,0.0,0.01
5453,7.728454,100.44106,0.06,0.19,0.18,0.01,0.28,0.0,0.0,0.02
5454,7.728454,100.5242,0.06,0.02,0.19,0.3,0.11,0.0,0.0,0.02
5455,7.728454,100.60733,0.0,0.0,0.05,0.05,0.09,0.0,0.0,0.03
5456,7.728454,100.69046,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.03
5457,7.728454,100.773605,0.0,0.03,1.01,1.2,0.02,0.0,0.0,0.0
5458,7.728454,100.85674,0.0,0.15,0.54,1.09,0.0,0.02,0.02,0.0
5459,7.728454,100.93988,0.09,0.0,0.0,0.23,0.0,0.18,0.01,0.0
5460,7.728454,101.02302,0.46,0.0,0.0,0.21,0.01,0.01,0.06,0.0
5461,7.728454,101.10615,0.02,0.0,0.0,0.14,0.05,0.1,0.06,0.0
5462,7.728454,101.189285,0.0,0.0,0.01,0.0,0.0,0.28,0.02,0.0
5463,7.728454,101.27242,0.01,0.0,0.01,0.04,0.0,0.09,0.07,0.0
5464,7.728454,101.35556,0.0,0.0,0.06,0.01,0.0,0.02,0.04,0.06
5465,7.728454,101.4387,0.0,0.0,0.09,0.0,0.03,0.01,0.11,0.23
5466,7.728454,101.52183,0.0,0.0,0.13,0.0,0.11,0.04,0.18,0.05
5467,7.728454,101.604965,0.61,0.04,0.12,0.0,0.38,0.0,0.0,0.0
5468,7.728454,101.6881,0.01,0.65,0.01,0.0,0.05,0.01,0.04,0.01
5469,7.728454,101.77124,0.0,0.01,0.61,0.0,0.05,0.0,0.0,0.06
5470,7.728454,101.85438,0.0,0.0,0.01,0.01,0.09,0.0,0.26,0.0
5471,7.728454,101.93751,0.18,0.0,0.3,0.04,0.03,0.0,0.09,0.01
5472,7.728454,102.020645,0.07,0.21,0.1,0.0,0.03,0.0,0.01,0.2
5473,7.728454,102.10378,0.0,0.09,0.59,0.0,0.01,0.0,0.1,0.17
5474,7.728454,102.18692,0.49,0.01,0.26,0.0,0.29,0.0,0.21,0.09
5475,7.728454,102.27006,0.11,0.02,0.07,0.07,0.21,0.02,0.13,0.1
5476,7.728454,102.35319,0.0,0.15,0.09,0.13,0.11,0.05,0.45,0.1
5477,7.728454,102.436325,0.0,0.0,0.0,0.11,0.06,0.11,0.94,0.01
5478,7.728454,102.51946,0.0,0.0,0.0,0.0,0.06,0.06,0.35,0.06
5479,7.728454,102.6026,0.0,0.04,0.0,0.0,0.0,0.03,0.04,0.69
5480,7.728454,102.68574,0.0,0.11,0.0,0.0,0.04,0.19,0.09,0.52
5481,7.728454,102.76887,0.23,0.05,0.0,0.0,0.0,0.04,0.31,0.42
5482,7.728454,102.852005,0.0,0.08,0.0,0.19,0.0,0.44,0.8,0.19
5483,7.728454,102.93514,0.0,0.0,0.0,0.05,0.0,0.09,1.58,0.79
5484,7.728454,103.01828,0.0,0.0,0.0,0.0,0.0,0.03,0.64,0.8
5485,7.728454,103.10142,0.37,0.0,0.0,0.0,0.0,0.08,0.05,0.87
5486,7.728454,103.18455,0.01,0.0,0.0,0.0,0.0,0.06,0.03,0.42
5487,7.728454,103.267685,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.46
5488,7.728454,103.35082,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.69
5489,7.728454,103.43396,0.02,0.03,0.0,0.0,0.0,0.0,0.04,0.9
5490,7.728454,103.5171,0.0,0.0,0.0,0.01,0.0,0.02,0.11,0.33
5491,7.728454,103.60023,0.01,0.04,0.03,0.01,0.0,0.0,0.02,0.08
5492,7.728454,103.683365,0.32,0.32,0.0,0.02,0.0,0.04,0.02,0.15
5493,7.728454,103.7665,0.01,0.0,0.04,0.12,0.0,0.03,0.05,0.24
5494,7.728454,103.84964,0.88,0.0,0.0,0.17,0.0,0.0,0.14,0.44
5495,7.728454,103.93278,0.13,0.0,0.01,0.12,0.0,0.0,0.39,0.72
5496,7.728454,104.01591,0.0,0.0,0.0,0.04,0.0,0.05,0.64,1.15
5497,7.728454,104.099045,0.0,0.0,0.0,0.0,0.0,0.53,0.21,0.64
5498,7.728454,104.18218,0.0,0.0,0.0,0.02,0.0,0.05,0.0,0.12
5499,7.728454,104.26532,0.02,0.0,0.0,0.29,0.0,0.28,0.0,0.01
5500,7.728454,104.34846,0.4,0.0,0.0,0.13,0.0,0.18,0.0,0.22
5501,7.728454,104.43159,0.1,0.01,0.0,0.0,0.01,0.27,0.01,0.34
5502,7.728454,104.514725,0.0,0.01,0.0,0.0,0.0,0.08,0.02,0.26
5503,7.728454,104.59786,0.03,0.01,0.0,0.06,0.0,0.36,0.07,0.17
5504,7.728454,104.681,0.94,0.0,0.0,1.04,0.0,0.14,0.06,0.23
5505,7.728454,104.76414,0.92,0.1,0.0,2.61,0.0,0.55,0.07,0.15
5506,7.728454,104.847275,0.1,0.19,0.12,1.11,0.02,1.44,0.18,0.0
5507,7.728454,104.930405,0.77,0.06,0.19,0.08,0.24,1.75,0.2,0.0
5508,7.728454,105.01354,0.87,0.0,0.2,0.46,0.18,0.83,0.09,0.6
5509,7.728454,105.09668,0.03,0.01,0.25,0.84,0.21,0.3,0.09,0.0
5510,7.728454,105.17982,0.8,0.11,0.09,0.57,0.04,0.19,0.14,0.0
5511,7.728454,105.262955,0.05,0.04,0.01,0.29,0.03,0.26,0.16,0.0
5512,7.728454,105.346085,0.66,0.0,0.06,1.76,0.34,0.27,0.26,0.01
5513,7.728454,105.42922,0.03,0.0,0.02,1.42,0.19,0.1,0.3,0.01
5514,7.728454,105.51236,0.25,0.14,0.02,0.55,0.05,0.07,0.16,0.15
5515,7.728454,105.5955,0.97,0.87,0.01,0.3,0.32,0.09,0.01,1.96
5516,7.728454,105.678635,0.19,0.08,0.01,0.58,0.22,0.05,0.15,2.78
5517,7.728454,105.761765,0.2,0.32,0.01,0.55,0.02,0.01,0.33,0.19
5518,7.728454,105.8449,0.0,0.11,0.1,0.33,0.01,0.04,0.27,1.29
5519,7.728454,105.92804,0.0,0.03,0.12,0.02,0.07,0.19,0.1,5.02
5520,7.810814,96.03485,0.0,0.01,0.21,1.37,0.26,0.71,0.0,0.0
5521,7.810814,96.11799,0.18,0.0,0.0,0.56,0.42,0.08,0.0,0.0
5522,7.810814,96.201126,0.09,0.0,0.0,0.0,0.02,0.08,0.0,0.0
5523,7.810814,96.28426,0.0,0.0,0.25,0.0,0.21,0.53,0.05,0.0
5524,7.810814,96.36739,0.0,0.13,0.23,0.21,0.51,3.0,0.3,0.0
5525,7.810814,96.45053,0.04,0.0,0.17,0.0,0.05,7.64,0.71,0.01
5526,7.810814,96.53367,0.02,0.08,0.11,0.05,0.26,0.52,0.64,0.29
5527,7.810814,96.616806,0.0,0.0,0.01,1.11,1.58,0.07,0.54,0.85
5528,7.810814,96.69994,0.05,0.0,1.2,0.01,2.72,0.01,0.47,5.05
5529,7.810814,96.78308,0.0,0.0,1.71,0.25,8.92,0.02,0.37,0.32
5530,7.810814,96.86621,0.0,0.24,0.07,0.02,0.86,0.25,0.06,0.27
5531,7.810814,96.94935,0.0,0.0,0.31,0.67,1.71,0.4,0.05,0.94
5532,7.810814,97.032486,0.0,0.72,0.03,0.73,0.43,0.0,0.03,0.37
5533,7.810814,97.11562,0.0,0.16,0.0,0.01,0.24,0.12,0.08,0.1
5534,7.810814,97.19876,0.01,0.0,0.05,0.0,0.15,0.8,0.0,0.11
5535,7.810814,97.28189,0.8,0.0,0.0,0.09,2.27,0.62,0.09,0.62
5536,7.810814,97.36503,6.5,0.0,0.0,0.75,2.86,0.08,0.05,0.7
5537,7.810814,97.448166,0.18,0.0,0.12,0.16,0.75,0.06,0.91,0.28
5538,7.810814,97.5313,0.0,0.01,1.38,0.0,0.0,0.01,0.64,0.0
5539,7.810814,97.61444,0.0,0.0,1.25,0.32,0.13,0.01,0.18,0.0
5540,7.810814,97.69757,0.13,0.05,0.4,0.09,0.44,0.01,0.06,0.01
5541,7.810814,97.78071,0.18,2.04,1.01,0.08,2.61,0.0,0.0,0.14
5542,7.810814,97.863846,0.01,0.07,0.01,0.02,0.0,0.0,0.0,0.16
5543,7.810814,97.94698,0.0,0.12,0.0,0.13,0.0,0.0,0.0,0.0
5544,7.810814,98.03012,0.02,0.0,0.01,0.02,0.0,0.0,0.0,0.0
5545,7.810814,98.11325,0.0,0.0,0.4,0.08,0.0,0.0,0.0,0.0
5546,7.810814,98.19639,0.94,0.0,0.0,0.08,0.0,0.0,0.0,0.0
5547,7.810814,98.279526,11.11,0.0,0.01,0.0,0.0,0.0,0.0,0.0
5548,7.810814,98.36266,0.13,0.15,0.0,0.01,0.0,0.0,0.0,0.0
5549,7.810814,98.4458,0.02,0.0,0.0,0.01,0.01,0.07,0.0,0.0
5550,7.810814,98.52893,0.0,0.0,0.0,1.13,0.16,0.0,0.0,0.0
5551,7.810814,98.612076,0.0,0.0,0.0,0.01,0.0,0.89,0.0,0.0
5552,7.810814,98.695206,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0
5553,7.810814,98.77834,0.0,0.07,0.58,2.62,0.0,3.19,0.0,0.0
5554,7.810814,98.86148,0.0,0.0,0.0,9.98,0.19,0.03,0.0,0.0
5555,7.810814,98.94461,0.0,0.0,0.0,0.04,0.0,1.29,0.09,0.0
5556,7.810814,99.027756,0.04,0.0,0.01,0.0,0.0,0.07,0.25,1.5
5557,7.810814,99.110886,7.3,0.0,0.05,0.05,0.02,0.14,0.06,2.4
5558,7.810814,99.19402,39.3,0.0,0.05,0.05,0.0,0.07,3.1,4.42
5559,7.810814,99.27716,34.94,0.0,0.07,0.04,0.0,0.0,0.0,0.05
5560,7.810814,99.36029,9.15,0.0,0.0,2.84,0.0,0.04,0.17,0.18
5561,7.810814,99.443436,2.94,0.0,0.0,0.13,0.01,0.0,3.4,0.55
5562,7.810814,99.526566,0.05,0.0,0.0,0.15,0.02,0.0,10.83,0.23
5563,7.810814,99.6097,0.31,0.0,0.0,0.1,0.05,0.0,16.91,2.97
5564,7.810814,99.69284,0.17,0.0,0.0,0.0,0.05,0.02,0.76,0.22
5565,7.810814,99.77597,1.71,0.0,0.04,0.04,0.09,0.06,0.45,0.01
5566,7.810814,99.8591,6.4,0.0,0.13,0.07,0.04,0.02,0.62,0.09
5567,7.810814,99.942245,0.03,0.0,1.42,0.07,0.02,0.01,0.08,0.19
5568,7.810814,100.02538,0.0,0.0,0.5,0.07,0.0,0.01,0.08,0.14
5569,7.810814,100.10852,0.0,0.0,0.05,0.03,0.02,0.01,0.01,0.11
5570,7.810814,100.19165,0.01,0.0,0.14,0.08,0.01,0.01,0.0,0.03
5571,7.810814,100.27478,1.01,0.01,0.0,0.04,0.0,0.02,0.0,0.01
5572,7.810814,100.357925,0.0,0.0,0.01,0.0,0.19,0.0,0.01,0.01
5573,7.810814,100.44106,0.06,0.0,0.61,0.0,0.0,0.0,0.0,0.0
5574,7.810814,100.5242,0.63,0.0,1.35,0.0,0.0,0.0,0.0,0.0
5575,7.810814,100.60733,0.01,0.0,0.96,0.0,0.0,0.0,0.0,0.0
5576,7.810814,100.69046,0.0,0.0,0.01,0.19,0.0,0.09,0.0,0.0
5577,7.810814,100.773605,0.0,0.12,0.08,0.36,0.0,0.0,0.0,0.0
5578,7.810814,100.85674,0.0,0.14,0.57,0.12,0.0,0.0,0.03,0.0
5579,7.810814,100.93988,0.06,0.01,0.0,0.25,0.0,0.0,0.0,0.0
5580,7.810814,101.02302,0.01,0.0,0.0,0.24,0.0,0.0,0.0,0.0
5581,7.810814,101.10615,0.0,0.0,0.0,0.1,0.0,0.07,0.0,0.0
5582,7.810814,101.189285,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02
5583,7.810814,101.27242,0.86,0.02,0.04,0.0,0.0,0.0,0.06,0.28
5584,7.810814,101.35556,0.0,0.0,0.26,0.0,0.02,0.0,0.6,0.1
5585,7.810814,101.4387,0.06,0.0,0.03,0.0,0.3,0.03,0.51,0.05
5586,7.810814,101.52183,0.0,0.0,0.0,0.0,0.27,0.0,1.11,0.07
5587,7.810814,101.604965,0.0,0.0,0.0,0.0,0.04,0.0,0.17,0.08
5588,7.810814,101.6881,0.0,0.03,0.0,0.01,0.0,0.0,0.05,0.21
5589,7.810814,101.77124,0.0,0.28,0.02,0.11,0.01,0.02,0.01,0.04
5590,7.810814,101.85438,0.0,0.01,0.15,0.02,0.02,0.0,0.15,0.07
5591,7.810814,101.93751,0.0,0.0,0.03,0.0,0.15,0.0,0.56,0.29
5592,7.810814,102.020645,0.0,0.1,0.01,0.03,0.03,0.0,0.12,0.7
5593,7.810814,102.10378,0.0,0.0,0.0,0.0,0.01,0.0,0.5,0.85
5594,7.810814,102.18692,0.0,0.0,0.0,0.0,0.13,0.0,0.34,0.41
5595,7.810814,102.27006,0.0,0.21,0.2,0.0,0.21,0.0,0.64,0.03
5596,7.810814,102.35319,0.0,0.03,0.21,0.0,0.03,0.06,0.47,0.0
5597,7.810814,102.436325,0.0,0.13,0.26,0.18,0.0,0.02,0.34,0.01
5598,7.810814,102.51946,0.0,0.06,0.73,0.09,0.02,0.0,0.41,0.01
5599,7.810814,102.6026,0.0,0.0,0.0,0.0,0.11,0.01,0.45,0.17
5600,7.810814,102.68574,0.09,0.0,0.0,0.0,0.11,0.02,0.26,0.52
5601,7.810814,102.76887,0.0,0.29,0.0,0.0,0.0,0.02,0.23,0.3
5602,7.810814,102.852005,0.0,0.19,0.0,0.0,0.0,0.08,0.33,0.6
5603,7.810814,102.93514,0.0,0.11,0.0,0.0,0.0,0.27,0.24,0.55
5604,7.810814,103.01828,0.01,0.0,0.0,0.0,0.0,0.17,0.41,0.73
5605,7.810814,103.10142,0.0,0.0,0.0,0.0,0.0,0.02,0.83,1.3
5606,7.810814,103.18455,0.2,0.0,0.0,0.0,0.0,0.06,0.68,1.3
5607,7.810814,103.267685,0.11,0.0,0.0,0.0,0.0,0.05,0.26,0.9
5608,7.810814,103.35082,0.05,0.0,0.0,0.0,0.0,0.0,0.06,0.69
5609,7.810814,103.43396,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.31
5610,7.810814,103.5171,0.0,0.0,0.0,0.09,0.0,0.0,0.28,0.14
5611,7.810814,103.60023,0.06,0.22,0.0,0.73,0.0,0.0,0.57,0.05
5612,7.810814,103.683365,0.0,0.03,0.0,1.42,0.0,0.0,0.59,0.06
5613,7.810814,103.7665,0.0,0.0,0.0,0.62,0.0,0.05,0.96,0.05
5614,7.810814,103.84964,0.03,0.0,0.0,0.68,0.0,0.18,0.34,0.2
5615,7.810814,103.93278,0.65,0.01,0.0,0.29,0.0,0.05,0.54,0.42
5616,7.810814,104.01591,0.07,0.34,0.04,1.21,0.0,0.03,0.39,0.34
5617,7.810814,104.099045,0.0,0.14,0.02,0.98,0.0,0.03,0.55,0.21
5618,7.810814,104.18218,0.0,0.0,0.0,0.05,0.0,0.12,0.1,0.25
5619,7.810814,104.26532,0.0,0.0,0.0,0.47,0.0,0.37,0.0,0.19
5620,7.810814,104.34846,0.28,0.0,0.0,0.52,0.0,0.22,0.0,0.15
5621,7.810814,104.43159,0.46,0.0,0.0,0.0,0.0,0.17,0.02,0.02
5622,7.810814,104.514725,0.1,0.02,0.0,0.26,0.0,0.02,0.13,0.01
